holiday,temp_F,rain_mm,snow_mm,cloud_cover_%,weather_type,date_time,traffic_volume
None,52.77,0.0,0.0,90,Clouds,2012-10-18 07:00:00,6441
None,53.33,0.0,0.0,90,Clouds,2012-10-18 08:00:00,5536
None,56.75,0.0,0.0,99,Rain,2012-10-18 09:00:00,5256
None,59.36,0.0,0.0,90,Clouds,2012-10-18 10:00:00,4619
None,61.59,0.0,0.0,90,Clouds,2012-10-18 11:00:00,5107
None,59.22,0.0,0.0,99,Rain,2012-10-18 12:00:00,5147
None,55.87,0.0,0.0,90,Clouds,2012-10-18 13:00:00,5283
None,55.06,0.0,0.0,90,Clouds,2012-10-18 14:00:00,5704
None,57.0,0.0,0.0,90,Clouds,2012-10-18 15:00:00,5887
None,57.25,0.0,0.0,90,Clouds,2012-10-18 16:00:00,6307
None,56.82,0.0,0.0,90,Clouds,2012-10-18 17:00:00,5953
None,55.15,0.0,0.0,90,Clouds,2012-10-18 18:00:00,4519
None,52.74,0.0,0.0,100,Drizzle,2012-10-18 19:00:00,3427
None,50.52,0.0,0.0,100,Rain,2012-10-18 20:00:00,2921
None,48.85,0.0,0.0,100,Drizzle,2012-10-18 21:00:00,2649
None,47.75,0.0,0.0,90,Clouds,2012-10-18 22:00:00,2005
None,47.66,0.0,0.0,90,Clouds,2012-10-18 23:00:00,1177
None,46.63,0.0,0.0,90,Clouds,2012-10-19 00:00:00,699
None,46.08,0.0,0.0,87,Mist,2012-10-19 01:00:00,436
None,45.12,0.0,0.0,87,Drizzle,2012-10-19 02:00:00,353
None,45.12,0.0,0.0,87,Mist,2012-10-19 02:00:00,353
None,44.37,0.0,0.0,87,Mist,2012-10-19 03:00:00,399
None,43.95,0.0,0.0,87,Drizzle,2012-10-19 04:00:00,720
None,43.95,0.0,0.0,87,Mist,2012-10-19 04:00:00,720
None,43.95,0.0,0.0,87,Rain,2012-10-19 04:00:00,720
None,43.95,0.0,0.0,87,Drizzle,2012-10-19 04:00:00,720
None,43.86,0.0,0.0,87,Mist,2012-10-19 05:00:00,2370
None,43.86,0.0,0.0,87,Rain,2012-10-19 05:00:00,2370
None,43.7,0.0,0.0,87,Drizzle,2012-10-19 06:00:00,5162
None,43.7,0.0,0.0,87,Mist,2012-10-19 06:00:00,5162
None,43.7,0.0,0.0,87,Rain,2012-10-19 06:00:00,5162
None,43.34,0.0,0.0,91,Mist,2012-10-19 07:00:00,5777
None,43.34,0.0,0.0,91,Rain,2012-10-19 07:00:00,5777
None,42.93,0.0,0.0,91,Drizzle,2012-10-19 08:00:00,5235
None,42.93,0.0,0.0,91,Mist,2012-10-19 08:00:00,5235
None,42.93,0.0,0.0,91,Rain,2012-10-19 08:00:00,5235
None,43.16,0.0,0.0,91,Rain,2012-10-19 09:00:00,4606
None,43.16,0.0,0.0,91,Mist,2012-10-19 09:00:00,4606
None,44.19,0.0,0.0,91,Mist,2012-10-19 10:00:00,4328
None,45.12,0.0,0.0,90,Clouds,2012-10-19 11:00:00,4282
None,46.13,0.0,0.0,90,Clouds,2012-10-19 12:00:00,4489
None,47.05,0.0,0.0,90,Clouds,2012-10-19 13:00:00,4908
None,47.8,0.0,0.0,92,Mist,2012-10-19 14:00:00,5620
None,47.82,0.0,0.0,92,Mist,2012-10-19 15:00:00,5849
None,47.82,0.0,0.0,92,Drizzle,2012-10-19 15:00:00,5849
None,48.42,0.0,0.0,92,Rain,2012-10-19 16:00:00,4945
None,48.67,0.0,0.0,92,Rain,2012-10-19 17:00:00,4619
None,48.31,0.0,0.0,90,Clouds,2012-10-19 18:00:00,4479
None,47.37,0.0,0.0,75,Clouds,2012-10-19 19:00:00,3804
None,46.6,0.0,0.0,90,Clouds,2012-10-19 20:00:00,2908
None,45.52,0.0,0.0,92,Mist,2012-10-19 21:00:00,2942
None,45.1,0.0,0.0,92,Drizzle,2012-10-19 22:00:00,3077
None,45.1,0.0,0.0,92,Drizzle,2012-10-19 22:00:00,3077
None,44.51,0.0,0.0,92,Mist,2012-10-19 23:00:00,2051
None,44.51,0.0,0.0,92,Rain,2012-10-19 23:00:00,2051
None,44.51,0.0,0.0,92,Drizzle,2012-10-19 23:00:00,2051
None,44.44,0.0,0.0,92,Rain,2012-10-20 00:00:00,1270
None,44.44,0.0,0.0,92,Rain,2012-10-20 00:00:00,1270
None,44.83,0.0,0.0,96,Drizzle,2012-10-20 01:00:00,773
None,44.83,0.0,0.0,96,Rain,2012-10-20 01:00:00,773
None,45.01,0.0,0.0,96,Drizzle,2012-10-20 02:00:00,589
None,45.45,0.0,0.0,96,Drizzle,2012-10-20 03:00:00,432
None,45.45,0.0,0.0,96,Mist,2012-10-20 03:00:00,432
None,45.97,0.0,0.0,96,Mist,2012-10-20 04:00:00,401
None,45.97,0.0,0.0,96,Drizzle,2012-10-20 04:00:00,401
None,45.97,0.0,0.0,96,Rain,2012-10-20 04:00:00,401
None,46.06,0.0,0.0,96,Rain,2012-10-20 05:00:00,759
None,46.06,0.0,0.0,96,Mist,2012-10-20 05:00:00,759
None,46.06,0.0,0.0,96,Drizzle,2012-10-20 05:00:00,759
None,46.36,0.0,0.0,96,Rain,2012-10-20 06:00:00,1313
None,46.36,0.0,0.0,96,Mist,2012-10-20 06:00:00,1313
None,46.36,0.0,0.0,96,Drizzle,2012-10-20 06:00:00,1313
None,46.63,0.0,0.0,100,Rain,2012-10-20 07:00:00,1824
None,46.63,0.0,0.0,100,Mist,2012-10-20 07:00:00,1824
None,46.63,0.0,0.0,100,Drizzle,2012-10-20 07:00:00,1824
None,46.47,0.0,0.0,100,Rain,2012-10-20 08:00:00,2787
None,46.47,0.0,0.0,100,Mist,2012-10-20 08:00:00,2787
None,46.47,0.0,0.0,100,Drizzle,2012-10-20 08:00:00,2787
None,47.39,0.0,0.0,100,Rain,2012-10-20 09:00:00,3713
None,47.39,0.0,0.0,100,Drizzle,2012-10-20 09:00:00,3713
None,47.39,0.0,0.0,100,Mist,2012-10-20 09:00:00,3713
None,47.39,0.0,0.0,100,Drizzle,2012-10-20 09:00:00,3713
None,47.97,0.0,0.0,100,Rain,2012-10-20 10:00:00,3815
None,47.97,0.0,0.0,100,Drizzle,2012-10-20 10:00:00,3815
None,47.97,0.0,0.0,100,Mist,2012-10-20 10:00:00,3815
None,47.97,0.0,0.0,100,Rain,2012-10-20 10:00:00,3815
None,48.56,0.0,0.0,100,Rain,2012-10-20 11:00:00,4339
None,48.56,0.0,0.0,100,Mist,2012-10-20 11:00:00,4339
None,48.56,0.0,0.0,100,Drizzle,2012-10-20 11:00:00,4339
None,49.21,0.0,0.0,100,Rain,2012-10-20 12:00:00,4613
None,49.21,0.0,0.0,100,Mist,2012-10-20 12:00:00,4613
None,49.21,0.0,0.0,100,Rain,2012-10-20 12:00:00,4613
None,49.21,0.0,0.0,100,Rain,2012-10-20 12:00:00,4613
None,50.29,0.0,0.0,48,Rain,2012-10-20 13:00:00,4507
None,51.15,0.0,0.0,90,Clouds,2012-10-20 14:00:00,4452
None,51.89,0.0,0.0,75,Clouds,2012-10-20 15:00:00,4636
None,52.11,0.0,0.0,90,Clouds,2012-10-20 16:00:00,4810
None,51.76,0.0,0.0,75,Clouds,2012-10-20 17:00:00,5125
None,49.98,0.0,0.0,40,Clouds,2012-10-20 18:00:00,4337
None,46.85,0.0,0.0,40,Clouds,2012-10-20 19:00:00,3644
None,45.18,0.0,0.0,20,Clouds,2012-10-20 20:00:00,3107
None,43.47,0.0,0.0,20,Clouds,2012-10-20 21:00:00,2929
None,42.26,0.0,0.0,48,Mist,2012-10-20 22:00:00,2865
None,40.95,0.0,0.0,48,Fog,2012-10-20 23:00:00,2340
None,40.62,0.0,0.0,48,Mist,2012-10-21 00:00:00,1372
None,37.0,0.0,0.0,60,Fog,2012-10-21 08:00:00,1928
None,37.0,0.0,0.0,60,Mist,2012-10-21 08:00:00,1928
None,51.69,0.0,0.0,75,Clouds,2012-10-21 17:00:00,4695
None,49.01,0.0,0.0,75,Clouds,2012-10-21 18:00:00,4335
None,47.43,0.0,0.0,90,Clouds,2012-10-21 22:00:00,1583
None,46.6,0.0,0.0,90,Clouds,2012-10-21 23:00:00,959
None,46.65,0.0,0.0,75,Clouds,2012-10-22 00:00:00,498
None,46.15,0.0,0.0,75,Clouds,2012-10-22 01:00:00,306
None,45.36,0.0,0.0,40,Clouds,2012-10-22 02:00:00,259
None,45.3,0.0,0.0,75,Clouds,2012-10-22 03:00:00,324
None,43.2,0.0,0.0,8,Mist,2012-10-22 04:00:00,806
None,42.85,0.0,0.0,8,Mist,2012-10-22 05:00:00,2622
None,42.62,0.0,0.0,8,Mist,2012-10-22 06:00:00,5456
None,49.19,0.0,0.0,38,Clear,2012-10-22 10:00:00,4324
None,55.44,0.0,0.0,40,Clouds,2012-10-22 11:00:00,4378
None,59.83,0.0,0.0,75,Clouds,2012-10-22 12:00:00,4639
None,63.39,0.0,0.0,20,Clouds,2012-10-22 13:00:00,4546
None,66.31,0.0,0.0,75,Clouds,2012-10-22 14:00:00,5006
None,68.74,0.0,0.0,75,Clouds,2012-10-22 15:00:00,5361
None,68.5,0.0,0.0,40,Clouds,2012-10-22 16:00:00,6101
None,68.45,0.0,0.0,40,Clouds,2012-10-22 17:00:00,5781
None,64.98,0.0,0.0,20,Clouds,2012-10-22 18:00:00,4272
None,60.84,0.0,0.0,20,Clouds,2012-10-22 19:00:00,3091
None,57.43,0.0,0.0,1,Clear,2012-10-22 20:00:00,2434
None,55.31,0.0,0.0,1,Clear,2012-10-22 21:00:00,1984
None,54.14,0.0,0.0,75,Clouds,2012-10-22 22:00:00,1383
None,53.92,0.0,0.0,90,Clouds,2012-10-22 23:00:00,959
None,53.46,0.0,0.0,90,Clouds,2012-10-23 00:00:00,511
None,52.57,0.0,0.0,90,Clouds,2012-10-23 01:00:00,346
None,51.31,0.0,0.0,75,Clouds,2012-10-23 02:00:00,253
None,50.72,0.0,0.0,75,Clouds,2012-10-23 03:00:00,349
None,49.46,0.0,0.0,20,Clouds,2012-10-23 04:00:00,807
None,48.69,0.0,0.0,20,Clouds,2012-10-23 05:00:00,2669
None,48.16,0.0,0.0,75,Clouds,2012-10-23 06:00:00,5210
None,47.66,0.0,0.0,40,Clouds,2012-10-23 07:00:00,6083
None,47.66,0.0,0.0,20,Clouds,2012-10-23 08:00:00,5790
None,49.86,0.0,0.0,75,Clouds,2012-10-23 09:00:00,5484
None,52.48,0.0,0.0,90,Clouds,2012-10-23 10:00:00,4407
None,54.41,0.0,0.0,75,Clouds,2012-10-23 11:00:00,4725
None,56.26,0.0,0.0,90,Clouds,2012-10-23 12:00:00,4826
None,56.48,0.0,0.0,99,Rain,2012-10-23 13:00:00,4945
None,58.68,0.0,0.0,90,Clouds,2012-10-23 14:00:00,5065
None,59.7,0.0,0.0,99,Thunderstorm,2012-10-23 15:00:00,5618
None,60.03,0.0,0.0,90,Clouds,2012-10-23 16:00:00,6094
None,59.68,0.0,0.0,90,Clouds,2012-10-23 17:00:00,5844
None,59.02,0.0,0.0,90,Clouds,2012-10-23 18:00:00,4649
None,57.99,0.0,0.0,90,Clouds,2012-10-23 19:00:00,3180
None,57.31,0.0,0.0,90,Clouds,2012-10-23 20:00:00,2963
None,55.65,0.0,0.0,90,Clouds,2012-10-23 21:00:00,2450
None,54.59,0.0,0.0,90,Clouds,2012-10-23 22:00:00,1613
None,54.43,0.0,0.0,90,Clouds,2012-10-23 23:00:00,1021
None,54.0,0.0,0.0,99,Drizzle,2012-10-24 00:00:00,580
None,54.0,0.0,0.0,99,Mist,2012-10-24 00:00:00,580
None,54.25,0.0,0.0,90,Clouds,2012-10-24 01:00:00,298
None,54.41,0.0,0.0,100,Haze,2012-10-24 02:00:00,261
None,55.11,0.0,0.0,100,Mist,2012-10-24 03:00:00,408
None,55.11,0.0,0.0,100,Haze,2012-10-24 03:00:00,408
None,55.02,0.0,0.0,100,Mist,2012-10-24 04:00:00,793
None,55.02,0.0,0.0,100,Thunderstorm,2012-10-24 04:00:00,793
None,55.08,0.0,0.0,90,Mist,2012-10-24 05:00:00,2643
None,55.08,0.0,0.0,90,Rain,2012-10-24 05:00:00,2643
None,55.08,0.0,0.0,90,Thunderstorm,2012-10-24 05:00:00,2643
None,54.64,0.0,0.0,90,Mist,2012-10-24 06:00:00,5593
None,54.64,0.0,0.0,90,Thunderstorm,2012-10-24 06:00:00,5593
None,54.64,0.0,0.0,90,Rain,2012-10-24 06:00:00,5593
None,54.64,0.0,0.0,90,Thunderstorm,2012-10-24 06:00:00,5593
None,54.23,0.0,0.0,90,Rain,2012-10-24 07:00:00,5722
None,54.23,0.0,0.0,90,Mist,2012-10-24 07:00:00,5722
None,54.32,0.0,0.0,90,Drizzle,2012-10-24 08:00:00,5607
None,54.32,0.0,0.0,90,Mist,2012-10-24 08:00:00,5607
None,54.32,0.0,0.0,90,Rain,2012-10-24 08:00:00,5607
None,54.32,0.0,0.0,90,Thunderstorm,2012-10-24 08:00:00,5607
None,55.0,0.0,0.0,90,Drizzle,2012-10-24 09:00:00,5492
None,55.0,0.0,0.0,90,Mist,2012-10-24 09:00:00,5492
None,55.0,0.0,0.0,90,Rain,2012-10-24 09:00:00,5492
None,55.74,0.0,0.0,90,Mist,2012-10-24 10:00:00,4542
None,56.61,0.0,0.0,90,Mist,2012-10-24 11:00:00,4720
None,56.61,0.0,0.0,90,Fog,2012-10-24 11:00:00,4720
None,59.38,0.0,0.0,90,Mist,2012-10-24 12:00:00,4982
None,59.38,0.0,0.0,90,Haze,2012-10-24 12:00:00,4982
None,59.38,0.0,0.0,90,Fog,2012-10-24 12:00:00,4982
None,60.67,0.0,0.0,90,Haze,2012-10-24 13:00:00,5032
None,60.67,0.0,0.0,90,Mist,2012-10-24 13:00:00,5032
None,60.67,0.0,0.0,90,Fog,2012-10-24 13:00:00,5032
None,62.11,0.0,0.0,90,Mist,2012-10-24 14:00:00,5212
None,62.11,0.0,0.0,90,Haze,2012-10-24 14:00:00,5212
None,62.76,0.0,0.0,90,Mist,2012-10-24 15:00:00,5661
None,62.76,0.0,0.0,90,Haze,2012-10-24 15:00:00,5661
None,62.76,0.0,0.0,90,Rain,2012-10-24 15:00:00,5661
None,62.35,0.0,0.0,90,Mist,2012-10-24 16:00:00,5812
None,61.65,0.0,0.0,90,Haze,2012-10-24 17:00:00,5855
None,61.65,0.0,0.0,90,Mist,2012-10-24 17:00:00,5855
None,61.63,0.0,0.0,90,Haze,2012-10-24 18:00:00,4416
None,61.63,0.0,0.0,90,Mist,2012-10-24 18:00:00,4416
None,60.64,0.0,0.0,90,Mist,2012-10-24 19:00:00,3118
None,59.34,0.0,0.0,75,Haze,2012-10-24 20:00:00,2877
None,59.34,0.0,0.0,75,Mist,2012-10-24 20:00:00,2877
None,57.04,0.0,0.0,20,Mist,2012-10-24 21:00:00,2498
None,57.67,0.0,0.0,75,Mist,2012-10-24 22:00:00,1701
None,57.87,0.0,0.0,90,Mist,2012-10-24 23:00:00,1028
None,58.39,0.0,0.0,90,Mist,2012-10-25 00:00:00,578
None,57.45,0.0,0.0,75,Mist,2012-10-25 01:00:00,354
None,57.34,0.0,0.0,90,Mist,2012-10-25 02:00:00,272
None,55.92,0.0,0.0,90,Mist,2012-10-25 03:00:00,370
None,53.91,0.0,0.0,90,Mist,2012-10-25 04:00:00,809
None,53.91,0.0,0.0,90,Fog,2012-10-25 04:00:00,809
None,54.1,0.0,0.0,90,Mist,2012-10-25 05:00:00,2641
None,54.28,0.0,0.0,75,Mist,2012-10-25 06:00:00,4957
None,53.69,0.0,0.0,90,Mist,2012-10-25 07:00:00,6036
None,53.69,0.0,0.0,90,Fog,2012-10-25 07:00:00,6036
None,53.37,0.0,0.0,90,Mist,2012-10-25 08:00:00,5309
None,55.9,0.0,0.0,90,Mist,2012-10-25 10:00:00,4438
None,57.58,0.0,0.0,90,Mist,2012-10-25 11:00:00,4723
None,58.01,0.0,0.0,90,Mist,2012-10-25 12:00:00,4879
None,57.45,0.0,0.0,90,Clouds,2012-10-25 13:00:00,5062
None,55.87,0.0,0.0,90,Rain,2012-10-25 14:00:00,5450
None,55.87,0.0,0.0,90,Mist,2012-10-25 14:00:00,5450
None,55.87,0.0,0.0,90,Drizzle,2012-10-25 14:00:00,5450
None,55.87,0.0,0.0,90,Drizzle,2012-10-25 14:00:00,5450
None,54.77,0.0,0.0,90,Drizzle,2012-10-25 15:00:00,5888
None,54.77,0.0,0.0,90,Mist,2012-10-25 15:00:00,5888
None,54.77,0.0,0.0,90,Rain,2012-10-25 15:00:00,5888
None,54.77,0.0,0.0,90,Drizzle,2012-10-25 15:00:00,5888
None,54.77,0.0,0.0,90,Rain,2012-10-25 15:00:00,5888
None,53.85,0.0,0.0,90,Rain,2012-10-25 16:00:00,6473
None,53.85,0.0,0.0,90,Mist,2012-10-25 16:00:00,6473
None,53.85,0.0,0.0,90,Drizzle,2012-10-25 16:00:00,6473
None,52.92,0.0,0.0,90,Rain,2012-10-25 17:00:00,6488
None,52.92,0.0,0.0,90,Mist,2012-10-25 17:00:00,6488
None,52.92,0.0,0.0,90,Rain,2012-10-25 17:00:00,6488
None,52.05,0.0,0.0,90,Drizzle,2012-10-25 18:00:00,5351
None,52.05,0.0,0.0,90,Mist,2012-10-25 18:00:00,5351
None,52.05,0.0,0.0,90,Rain,2012-10-25 18:00:00,5351
None,52.05,0.0,0.0,90,Rain,2012-10-25 18:00:00,5351
None,51.15,0.0,0.0,90,Drizzle,2012-10-25 19:00:00,3500
None,51.15,0.0,0.0,90,Mist,2012-10-25 19:00:00,3500
None,51.15,0.0,0.0,90,Rain,2012-10-25 19:00:00,3500
None,50.52,0.0,0.0,90,Rain,2012-10-25 20:00:00,2856
None,50.52,0.0,0.0,90,Mist,2012-10-25 20:00:00,2856
None,50.52,0.0,0.0,90,Drizzle,2012-10-25 20:00:00,2856
None,50.13,0.0,0.0,90,Rain,2012-10-25 21:00:00,2587
None,50.13,0.0,0.0,90,Mist,2012-10-25 21:00:00,2587
None,50.13,0.0,0.0,90,Drizzle,2012-10-25 21:00:00,2587
None,49.41,0.0,0.0,90,Clouds,2012-10-25 22:00:00,1979
None,48.16,0.0,0.0,90,Clouds,2012-10-25 23:00:00,1284
None,46.22,0.0,0.0,90,Rain,2012-10-26 00:00:00,665
None,46.22,0.0,0.0,90,Rain,2012-10-26 00:00:00,665
None,46.22,0.0,0.0,90,Drizzle,2012-10-26 00:00:00,665
None,45.12,0.0,0.0,90,Drizzle,2012-10-26 01:00:00,432
None,45.12,0.0,0.0,90,Rain,2012-10-26 01:00:00,432
None,44.46,0.0,0.0,90,Rain,2012-10-26 02:00:00,326
None,44.46,0.0,0.0,90,Mist,2012-10-26 02:00:00,326
None,44.46,0.0,0.0,90,Drizzle,2012-10-26 02:00:00,326
None,43.5,0.0,0.0,90,Rain,2012-10-26 03:00:00,380
None,43.5,0.0,0.0,90,Mist,2012-10-26 03:00:00,380
None,43.5,0.0,0.0,90,Drizzle,2012-10-26 03:00:00,380
None,43.5,0.0,0.0,90,Drizzle,2012-10-26 03:00:00,380
None,42.4,0.0,0.0,90,Rain,2012-10-26 04:00:00,705
None,42.4,0.0,0.0,90,Mist,2012-10-26 04:00:00,705
None,42.4,0.0,0.0,90,Rain,2012-10-26 04:00:00,705
None,42.4,0.0,0.0,90,Drizzle,2012-10-26 04:00:00,705
None,42.4,0.0,0.0,90,Drizzle,2012-10-26 04:00:00,705
None,41.22,0.0,0.0,90,Rain,2012-10-26 05:00:00,2430
None,41.22,0.0,0.0,90,Mist,2012-10-26 05:00:00,2430
None,41.22,0.0,0.0,90,Rain,2012-10-26 05:00:00,2430
None,41.22,0.0,0.0,90,Thunderstorm,2012-10-26 05:00:00,2430
None,40.86,0.0,0.0,90,Rain,2012-10-26 06:00:00,5426
None,40.86,0.0,0.0,90,Mist,2012-10-26 06:00:00,5426
None,40.86,0.0,0.0,90,Rain,2012-10-26 06:00:00,5426
None,39.88,0.0,0.0,90,Rain,2012-10-26 07:00:00,6499
None,39.88,0.0,0.0,90,Rain,2012-10-26 07:00:00,6499
None,37.54,0.0,0.0,90,Rain,2012-10-26 08:00:00,5856
None,37.54,0.0,0.0,90,Mist,2012-10-26 08:00:00,5856
None,37.54,0.0,0.0,90,Rain,2012-10-26 08:00:00,5856
None,36.52,0.0,0.0,90,Rain,2012-10-26 09:00:00,5234
None,36.52,0.0,0.0,90,Mist,2012-10-26 09:00:00,5234
None,36.52,0.0,0.0,90,Snow,2012-10-26 09:00:00,5234
None,35.37,0.0,0.0,90,Rain,2012-10-26 10:00:00,4695
None,35.37,0.0,0.0,90,Mist,2012-10-26 10:00:00,4695
None,35.37,0.0,0.0,90,Rain,2012-10-26 10:00:00,4695
None,35.37,0.0,0.0,90,Snow,2012-10-26 10:00:00,4695
None,35.38,0.0,0.0,90,Rain,2012-10-26 11:00:00,5341
None,35.38,0.0,0.0,90,Snow,2012-10-26 11:00:00,5341
None,35.38,0.0,0.0,90,Mist,2012-10-26 11:00:00,5341
None,35.38,0.0,0.0,90,Rain,2012-10-26 11:00:00,5341
None,34.43,0.0,0.0,90,Mist,2012-10-26 12:00:00,5943
None,34.43,0.0,0.0,90,Snow,2012-10-26 12:00:00,5943
None,35.35,0.0,0.0,90,Snow,2012-10-26 13:00:00,5874
None,36.01,0.0,0.0,90,Snow,2012-10-26 14:00:00,5879
None,36.01,0.0,0.0,90,Mist,2012-10-26 14:00:00,5879
None,36.86,0.0,0.0,90,Snow,2012-10-26 15:00:00,6060
None,38.14,0.0,0.0,90,Clouds,2012-10-26 16:00:00,6348
None,38.39,0.0,0.0,90,Clouds,2012-10-26 17:00:00,5955
None,38.41,0.0,0.0,90,Clouds,2012-10-26 18:00:00,5341
None,37.9,0.0,0.0,90,Clouds,2012-10-26 19:00:00,4144
None,37.54,0.0,0.0,90,Clouds,2012-10-26 20:00:00,3249
None,37.11,0.0,0.0,75,Clouds,2012-10-26 21:00:00,3017
None,37.63,0.0,0.0,90,Clouds,2012-10-26 22:00:00,2765
None,37.63,0.0,0.0,90,Clouds,2012-10-26 23:00:00,1894
None,37.15,0.0,0.0,90,Clouds,2012-10-27 00:00:00,1159
None,35.98,0.0,0.0,90,Clouds,2012-10-27 01:00:00,822
None,35.2,0.0,0.0,20,Clouds,2012-10-27 02:00:00,641
None,34.03,0.0,0.0,20,Clouds,2012-10-27 03:00:00,411
None,33.55,0.0,0.0,1,Clear,2012-10-27 04:00:00,468
None,33.01,0.0,0.0,1,Clear,2012-10-27 05:00:00,723
None,32.5,0.0,0.0,1,Clear,2012-10-27 06:00:00,1415
None,32.9,0.0,0.0,20,Clouds,2012-10-27 07:00:00,2191
None,34.57,0.0,0.0,75,Clouds,2012-10-27 08:00:00,3185
None,36.03,0.0,0.0,90,Clouds,2012-10-27 09:00:00,4076
None,36.12,0.0,0.0,0,Clear,2012-10-27 10:00:00,4522
None,37.33,0.0,0.0,90,Clouds,2012-10-27 11:00:00,6012
None,37.99,0.0,0.0,90,Clouds,2012-10-27 12:00:00,5975
None,38.03,0.0,0.0,90,Clouds,2012-10-27 13:00:00,5307
None,38.14,0.0,0.0,90,Clouds,2012-10-27 14:00:00,4678
None,38.23,0.0,0.0,90,Clouds,2012-10-27 15:00:00,4405
None,38.75,0.0,0.0,90,Clouds,2012-10-27 16:00:00,4403
None,38.23,0.0,0.0,90,Clouds,2012-10-27 17:00:00,4311
None,37.74,0.0,0.0,90,Clouds,2012-10-27 18:00:00,4198
None,37.06,0.0,0.0,90,Clouds,2012-10-27 19:00:00,3475
None,36.41,0.0,0.0,90,Clouds,2012-10-27 20:00:00,3078
None,35.08,0.0,0.0,90,Clouds,2012-10-27 21:00:00,2931
None,33.62,0.0,0.0,20,Clouds,2012-10-27 22:00:00,2941
None,32.85,0.0,0.0,20,Clouds,2012-10-27 23:00:00,2240
None,32.67,0.0,0.0,20,Clouds,2012-10-28 00:00:00,1564
None,32.7,0.0,0.0,90,Clouds,2012-10-28 01:00:00,795
None,32.86,0.0,0.0,90,Clouds,2012-10-28 02:00:00,447
None,32.86,0.0,0.0,90,Clouds,2012-10-28 03:00:00,443
None,32.13,0.0,0.0,90,Clouds,2012-10-28 04:00:00,330
None,31.28,0.0,0.0,75,Clouds,2012-10-28 05:00:00,453
None,30.22,0.0,0.0,75,Clouds,2012-10-28 06:00:00,755
None,28.24,0.0,0.0,20,Clouds,2012-10-28 07:00:00,953
None,27.55,0.0,0.0,1,Clear,2012-10-28 08:00:00,1650
None,31.01,0.0,0.0,1,Clear,2012-10-28 09:00:00,2442
None,33.64,0.0,0.0,1,Clear,2012-10-28 10:00:00,3230
None,36.79,0.0,0.0,1,Clear,2012-10-28 11:00:00,3575
None,39.9,0.0,0.0,20,Clouds,2012-10-28 12:00:00,4139
None,41.7,0.0,0.0,40,Clouds,2012-10-28 13:00:00,3892
None,42.48,0.0,0.0,40,Clouds,2012-10-28 14:00:00,3989
None,42.37,0.0,0.0,75,Clouds,2012-10-28 15:00:00,4294
None,42.19,0.0,0.0,75,Clouds,2012-10-28 16:00:00,4521
None,41.22,0.0,0.0,75,Clouds,2012-10-28 17:00:00,4280
None,38.34,0.0,0.0,75,Clouds,2012-10-28 18:00:00,3945
None,36.88,0.0,0.0,75,Clouds,2012-10-28 19:00:00,3169
None,34.05,0.0,0.0,75,Clouds,2012-10-28 20:00:00,2772
None,32.4,0.0,0.0,75,Clouds,2012-10-28 21:00:00,2213
None,31.32,0.0,0.0,75,Clouds,2012-10-28 22:00:00,1570
None,29.95,0.0,0.0,75,Clouds,2012-10-28 23:00:00,1065
None,29.53,0.0,0.0,40,Clouds,2012-10-29 00:00:00,530
None,28.87,0.0,0.0,75,Haze,2012-10-29 01:00:00,331
None,28.96,0.0,0.0,75,Mist,2012-10-29 02:00:00,270
None,29.5,0.0,0.0,75,Clouds,2012-10-29 03:00:00,316
None,30.36,0.0,0.0,90,Clouds,2012-10-29 04:00:00,799
None,29.89,0.0,0.0,90,Clouds,2012-10-29 05:00:00,2513
None,29.08,0.0,0.0,40,Clouds,2012-10-29 06:00:00,5503
None,28.96,0.0,0.0,40,Clouds,2012-10-29 07:00:00,6642
None,29.39,0.0,0.0,40,Clouds,2012-10-29 08:00:00,6195
None,32.2,0.0,0.0,75,Clouds,2012-10-29 09:00:00,5246
None,35.15,0.0,0.0,90,Clouds,2012-10-29 10:00:00,4460
None,37.72,0.0,0.0,90,Clouds,2012-10-29 11:00:00,4580
None,39.97,0.0,0.0,90,Snow,2012-10-29 12:00:00,4771
None,41.63,0.0,0.0,90,Clouds,2012-10-29 13:00:00,4836
None,43.07,0.0,0.0,90,Clouds,2012-10-29 14:00:00,5138
None,44.13,0.0,0.0,90,Clouds,2012-10-29 15:00:00,5606
None,44.53,0.0,0.0,40,Clouds,2012-10-29 16:00:00,6120
None,44.01,0.0,0.0,40,Clouds,2012-10-29 17:00:00,5985
None,41.97,0.0,0.0,40,Clouds,2012-10-29 18:00:00,4418
None,40.28,0.0,0.0,40,Clouds,2012-10-29 19:00:00,3089
None,38.52,0.0,0.0,40,Clouds,2012-10-29 20:00:00,2636
None,38.23,0.0,0.0,75,Clouds,2012-10-29 21:00:00,2117
None,37.24,0.0,0.0,75,Clouds,2012-10-29 22:00:00,1437
None,35.73,0.0,0.0,20,Clouds,2012-10-29 23:00:00,920
None,34.88,0.0,0.0,20,Clouds,2012-10-30 00:00:00,600
None,33.96,0.0,0.0,20,Clouds,2012-10-30 01:00:00,393
None,32.58,0.0,0.0,20,Clouds,2012-10-30 02:00:00,298
None,32.63,0.0,0.0,1,Clear,2012-10-30 03:00:00,352
None,32.0,0.0,0.0,75,Clouds,2012-10-30 04:00:00,762
None,31.73,0.0,0.0,20,Clouds,2012-10-30 05:00:00,2519
